header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pharus 9,1503 EA Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42547648-pharus-9/?navigateSource=resultlist,20220128_012257,"€ 220,000 kosten koper","€ 2,619    The asking price per m² (€ 220,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 265.51 per month,Galleried apartment (apartment),Resale property,1967,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building8 m²External storage space4 m²,84 m²,8 m²,4 m²,266 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Elevator and TV via cable,E        What does this mean?,"Roof insulation, double glazing and floor insulation",District heating,Central facility,Full ownership,In residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 265.51 per month),Yes,Yes,Yes,no
