header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Snodenhoekpark 41,1107 VD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42679630-snodenhoekpark-41/?navigateSource=resultlist,20220130_230332,"€ 425,000 kosten koper","€ 3,542    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1984,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area120 m²External storage space6 m²,120 m²,6 m²,132 m²,377 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Bosch (gas-fired combination boiler, in ownership)",132 m²,Municipal long-term lease (end date of long-term lease:  01-05-2049),In residential district and unobstructed surrounding view,Back garden and front garden,"66 m² (12 meter deep and 5,5 meter broad)",Located at the east accessible via the rear,Detached brick storage,Electricity,Public parking,no
