header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Ownership situation,Ownership situation.1,Ownership situation.2,Ownership situation.3,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westplein 103,3016 BM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42572253-westplein-103/?navigateSource=resultlist,20220125_215106,"€ 1,495,000 kosten koper","€ 7,827    The asking price per m² (€ 1,495,000) is calculated by dividing the asking price of the home by the living area (191 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,Penthouse (apartment),Resale property,2006,Monumental building,Living area191 m²Exterior space attached to the building45 m²External storage space8 m²,191 m²,45 m²,8 m²,685 m³,4 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,Jacuzzi and shower,2 stories,5th floor,"Outdoor awning, jacuzzi, elevator and mechanical ventilation",G        What does this mean?,Double glazing and completely insulated,Full ownership,Full ownership,Full ownership,Full ownership,"Sheltered location, in residential district and unobstructed surrounding view",Sun terrace,"45 m² (7 meter deep and 6,4 meter broad)",Located at the southwest,Roof terrace present,Detached brick storage,Underground parking,"Parking on gated property, parking on private property and public parking",No,No,No,No,No,No,no
