header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Plesmanweg 34,2597 JG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42674269-plesmanweg-34/?navigateSource=resultlist,20220128_052934,"€ 475,000 kosten koper","€ 5,220    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available immediately,€ 274.03 per month,Upstairs apartment (apartment),Resale property,1997,Partly furnished with carpets and curtains,Flat roof,Living area91 m²Exterior space attached to the building8 m²External storage space6 m²,91 m²,8 m²,6 m²,278 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,2nd floor,Elevator and mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler and electrical boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,In residential district,Balcony present,Built-in,Underground parking,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 274.03 per month),Yes,Yes,Yes,no
