header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
1e Opbouwstraat 13,3076 PR Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88044942-1e-opbouwstraat-13/?navigateSource=resultlist,20220127_201244,"€ 369,000 kosten koper","€ 2,906    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1996,Flat roof covered with asphalt roofing,Living area127 m²Exterior space attached to the building3 m²External storage space6 m²,127 m²,3 m²,6 m²,95 m²,415 m³,7 rooms (6 bedrooms),1 bathroom,Toilet,3 stories,C        What does this mean?,CH boiler,CH boiler,Intergas (2020),95 m²,Long-term lease,Bought off for eternity,Back garden,"38 m² (8 meter deep and 4,8 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Public parking,no
