header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Windroosplein 96 -98,1018 ZW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42514870-windroosplein-96-98/?navigateSource=resultlist,20220131_003123,"€ 795,000 kosten koper","€ 4,466    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (178 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 268.61 per month,Ground-floor apartment (apartment),Resale property,1989,Double occupancy possible,Combination roof covered with asphalt roofing,Living area178 m²,178 m²,688 m³,5 rooms (3 bedrooms),2 bathrooms,"Bath, shower and toilet",2 stories,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"VRC (gas-fired combination boiler from 2005, in ownership)",Municipal long-term lease (end date of long-term lease:  15-05-2038),Paid until 15-05-2038,Municipal long-term lease (end date of long-term lease:  15-05-2038),Paid until 15-05-2038,Municipal long-term lease (end date of long-term lease:  15-05-2038),Paid until 15-05-2038,"Alongside a quiet road, in center and in residential district",Built-in,Electricity and heating,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 268.61 per month),Yes,Yes,Yes,no
