header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Insulation.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Soesterbergsestraat 111 113,3768 MA Soest        ,https://www.funda.nl/en/koop/soest/appartement-42650303-soesterbergsestraat-111-113/?navigateSource=resultlist,20220130_124125,"€ 325,000 kosten koper","€ 4,062    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 335 per month,3 weeks,Sold under reservation,Available immediately,Galleried apartment (apartment),Resale property,1960-1970,Gable roof,Living area80 m²Exterior space attached to the building6 m²External storage space26 m²,80 m²,6 m²,26 m²,253 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,2nd floor,"Outdoor awning, elevator, mechanical ventilation and TV via cable",D        What does this mean?,Partly double glazed,Communal central heating,CH boiler,Full ownership,Full ownership,In residential district,Balcony present,Storage box,No insulation,Garage and built-in,1 car,Electrical door and electricity,No insulation,Parking on private property,Yes,Yes,No,Yes,Yes,Yes,no
