header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Hendrikkade 164 D,3071 KR Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88042523-prins-hendrikkade-164-d/?navigateSource=resultlist,20220125_221846,"€ 309,000 kosten koper","€ 4,176    The asking price per m² (€ 309,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 100.00 per month,Upstairs apartment (apartment),Resale property,1951,Protected townscape or village view (permit needed for alterations),Living area74 m²Exterior space attached to the building9 m²External storage space11 m²,74 m²,9 m²,11 m²,238 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,Passive ventilation system,F        What does this mean?,Double glazing,CH boiler,CH boiler,2001,Full ownership,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
