header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Grauwe Polder 76,4876 NB Etten-Leur        ,https://www.funda.nl/en/koop/etten-leur/huis-42670309-grauwe-polder-76/?navigateSource=resultlist,20220128_042052,"€ 515,000 kosten koper","€ 4,478    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 515,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1928,Mansard roof covered with roof tiles,Living area115 m²Exterior space attached to the building17 m²External storage space34 m²,115 m²,17 m²,34 m²,"1,610 m²",425 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Skylight,G        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",1.610 m²,Full ownership,Unobstructed surrounding view,"Back garden, front garden and side garden","1.265 m² (110 meter deep and 11,5 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Detached brick garage,1 car,Electricity,Parking on gated property and parking on private property,no
