header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Peter Schunckstraat 57,6418 XB Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-88973985-peter-schunckstraat-57/?navigateSource=resultlist,20220129_043526,"€ 339,000 kosten koper","€ 2,734    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1969,Gable roof,Living area124 m²,124 m²,302 m²,368 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Passive ventilation system, rolldown shutters, flue and TV via cable",D        What does this mean?,Partly double glazed,CH boiler and fireplace,CH boiler,"Nefit HR (gas-fired combination boiler from 2002, in ownership)",302 m²,Full ownership,In residential district and unobstructed surrounding view,"Back garden, front garden and side garden","107 m² (10,6 meter deep and 9,83 meter broad)",Located at the northwest accessible via the rear,Parking place and detached brick garage,1 car,Electricity,Parking on private property,no
