header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Laat de Kanterstraat 10,2313 JT Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-42684427-de-laat-de-kanterstraat-10/?navigateSource=resultlist,20220130_152650,"€ 439,000 kosten koper","€ 4,824    The asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1930,Protected townscape or village view (permit needed for alterations) and double occupancy possible,Flat roof covered with asphalt roofing,Living area91 m²External storage space5 m²,91 m²,5 m²,370 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,Ground floor,Mechanical ventilation and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"23 m² (8,85 meter deep and 2,65 meter broad)",Located at the east accessible via the rear,Attached brick storage,Electricity,Paid parking and resident's parking permits,Yes,Yes,No,No,Yes,Yes,no
