header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Markt 28 - 30,4691 BX Tholen        ,https://www.funda.nl/en/koop/tholen/huis-88015083-markt-28-30/?navigateSource=resultlist,20220127_213634,"€ 700,000 kosten koper","€ 1,983    The asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (353 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1720,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations) and double occupancy possible,Living area353 m²External storage space24 m²,353 m²,24 m²,623 m²,"1,342 m³",9 rooms (8 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a attic,"Skylight, mechanical ventilation and flue",D        What does this mean?,Partly double glazed,CH boiler and fireplace,Solar boiler,"Nefit zonnestation KS022OE/2 (gas-fired from 2019, in ownership)",623 m²,Full ownership,In center,Back garden,"575 m² (25,5 meter deep and 20,5 meter broad)",Located at the southeast accessible via the rear,French balcony present,Detached brick garage,1 car,Loft and electricity,Public parking,no
