header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Mondriaanlaan 4,1261 ZZ Blaricum        ,https://www.funda.nl/en/koop/blaricum/huis-88033177-mondriaanlaan-4/?navigateSource=resultlist,20220127_224108,"€ 600,000 kosten koper","€ 4,580    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2011,Gable roof covered with cane,Living area131 m²External storage space4 m²,131 m²,4 m²,136 m²,472 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",Heat pump,Central facility,136 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,40 m² (8 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Detached wooden storage,Electricity,Parking on private property and public parking,no
