header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan naar Emiclaer 13,3823 EG Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42549258-laan-naar-emiclaer-13/?navigateSource=resultlist,20220129_001646,"€ 275,000 kosten koper","€ 3,667    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 213.56 per month,Galleried apartment (apartment),Resale property,1991,Flat roof,Living area75 m²Exterior space attached to the building4 m²External storage space5 m²,75 m²,4 m²,5 m²,200 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Nefit Economy VR (gas-fired combination boiler, in ownership)",Full ownership,In residential district,Balcony present,Storage box,Electricity,Public parking and parking garage,Yes,Yes,Yes (€ 213.56 per month),Yes,Yes,Yes,no
