header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Meester van Roosmalenhof kavel 13,5056 KK Berkel-Enschot        ,https://www.funda.nl/en/koop/berkel-enschot/bouwgrond-41198985-meester-van-roosmalenhof-kavel-13/?navigateSource=resultlist,20220129_005955,"€ 295,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,590 m²,590 m² (part of parcel),Full ownership,In residential district,no
