header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
IJburglaan 780,1087 EM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42673617-ijburglaan-780/?navigateSource=resultlist,20220129_033707,"€ 675,000 kosten koper","€ 6,250    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 247 per month,2 weeks,Available,Available in consultation,Double ground-floor apartment (apartment),Resale property,2003,Living area108 m²Exterior space attached to the building9 m²External storage space4 m²,108 m²,9 m²,4 m²,379 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,5th floor,"Optical fibre, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal long-term lease,Bought off for eternity,"On navigable waterway, alongside water and in residential district",Back garden,Built-in,Underground parking and parking place,Yes,Yes,Yes,Yes,Yes,Yes,no
