header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation,Type of garage,Capacity,error
Beemsterstraat 563,1024 BE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42527268-beemsterstraat-563/?navigateSource=resultlist,20220131_003537,"€ 795,000 kosten koper","€ 4,877    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, double house (split-level residence)",Resale property,1975,Flat roof covered with asphalt roofing,Living area163 m²Other space inside the building16 m²Exterior space attached to the building7 m²External storage space24 m²,163 m²,16 m²,7 m²,24 m²,403 m²,580 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Sauna, bath, shower and toilet",3 stories and a basement,Sauna,C        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",403 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-12-2024),Paid until 15-12-2024,Alongside water and in residential district,"Back garden, front garden and side garden","138 m² (12 meter deep and 11,5 meter broad)",Located at the southwest,Balcony present,Detached wooden storage,Electricity,No insulation,Built-in,1 car,no
