header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,error
Gouverneurstraat 69,6411 XG Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-42652625-gouverneurstraat-69/?navigateSource=resultlist,20220128_053005,"€ 200,000 kosten koper","€ 1,493    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1986,Living area134 m²Other space inside the building19 m²Exterior space attached to the building27 m²External storage space6 m²,134 m²,19 m²,27 m²,6 m²,150 m²,478 m³,6 rooms (3 bedrooms),1 separate toilet,3 stories,Rolldown shutters,B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"AWB Thermomaster (gas-fired combination boiler from 2001, to rent)",150 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,60 m² (12 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Roof terrace present and balcony present,Detached wooden storage,Built-in,1 car,no
