header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Ostadestraat 492 I,1074 XE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696314-van-ostadestraat-492-i/?navigateSource=resultlist,20220130_210908,"€ 500,000 kosten koper","€ 6,944    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 100.00 per month,Upstairs apartment (apartment),Resale property,1910,Combination roof covered with asphalt roofing,Living area72 m²Exterior space attached to the building6 m²External storage space19 m²,72 m²,6 m²,19 m²,250 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,2nd floor,E        What does this mean?,No insulation,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2003, to rent)",Full ownership,"Alongside a quiet road, sheltered location and in residential district",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
