header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jacques Veltmanstraat 50 -2,1065 EL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42695988-jacques-veltmanstraat-50-2/?navigateSource=resultlist,20220130_194527,"€ 325,000 kosten koper","€ 5,603    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 150 per month,"January 28, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1956,Gable roof covered with roof tiles,Living area58 m²Exterior space attached to the building7 m²External storage space12 m²,58 m²,7 m²,12 m²,190 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,3rd floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Ownership encumbered with long-term leaset,Alongside a quiet road and in residential district,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
