header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Breekampstraat 39,5223 VA Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42687876-breekampstraat-39/?navigateSource=resultlist,20220201_105909,"€ 319,000 kosten koper","€ 3,709    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 319,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1949,Gable roof covered with roof tiles,Living area86 m²Other space inside the building12 m²External storage space8 m²,86 m²,12 m²,8 m²,180 m²,384 m³,5 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories and a attic,B            1.25What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",180 m² (part of parcel),Full ownership,In residential district,Back garden and front garden,"108 m² (21 meter deep and 5,16 meter broad)",Located at the west accessible via the rear,Detached wooden storage,"Paid parking, public parking and resident's parking permits",no
