header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuider Buiten Spaarne 56 D,2012 AB Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42524282-zuider-buiten-spaarne-56-d/?navigateSource=resultlist,20220130_153219,"€ 315,000 kosten koper","€ 5,250    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 90 per month,2 months,Sold under reservation,Available in consultation,€ 90.00 per month,Apartment with shared street entrance (apartment),Resale property,1984,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area60 m²Other space inside the building1 m²Exterior space attached to the building5 m²External storage space6 m²,60 m²,1 m²,5 m²,6 m²,195 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha HR-combiketel (gas-fired from 2010, in ownership)",Full ownership,"Alongside a quiet road, alongside water, in center and unobstructed surrounding view",Balcony present,Built-in,Electricity,Resident's parking permits,Yes,Yes,Yes (€ 90.00 per month),Yes,Yes,Yes,no
