header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Hellingstraat 68,1398 AW Muiden        ,https://www.funda.nl/en/koop/muiden/appartement-42555141-hellingstraat-68/?navigateSource=resultlist,20220128_141118,"€ 1,180,000 vrij op naam","€ 9,077    The asking price per m² (€ 1,180,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,Penthouse (apartment),New property,After 2020,Living area130 m²,130 m²,999 m³,3 rooms (2 bedrooms),1 story,A        What does this mean?,Sun terrace,Storage box,Underground parking,Parking garage,no
