header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hendrik Zwaardecroonstraat 60,2593 XT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88048293-hendrik-zwaardecroonstraat-60/?navigateSource=resultlist,20220131_221057,"€ 360,000 kosten koper","€ 4,932    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 82.00 per month,Ground-floor apartment (apartment),Resale property,1923,Living area73 m²Exterior space attached to the building5 m²External storage space23 m²,73 m²,5 m²,23 m²,269 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired from 2013, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,Detached wooden storage,Public parking and resident's parking permits,Yes,Yes,Yes (€ 82.00 per month),Yes,Yes,Yes,no
