header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Ownership situation.3,Fees.3,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Schoute Park 26,2243 DA Wassenaar        ,https://www.funda.nl/en/koop/wassenaar/appartement-42676458-burgemeester-schoute-park-26/?navigateSource=resultlist,20220128_232625,"€ 1,390,000 kosten koper","€ 6,406    The asking price per m² (€ 1,390,000) is calculated by dividing the asking price of the home by the living area (217 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 480.89 per month,Mezzanine (apartment),Resale property,1930,Protected townscape or village view (permit needed for alterations) and monumental building,Living area217 m²Exterior space attached to the building40 m²External storage space34 m²,217 m²,40 m²,34 m²,751 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 toilets,1 story,2nd floor,"Balanced ventilation system, outdoor awning and TV via cable",B        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Ownership encumbered with long-term leaset,Bought off for eternity,Ownership encumbered with long-term leaset,Bought off for eternity,Ownership encumbered with long-term leaset,Bought off for eternity,Ownership encumbered with long-term leaset,Bought off for eternity,"In wooded surroundings, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Electricity,Built-in and underground parking,2 cars,Electricity,Parking garage,Yes,Yes,Yes (€ 480.89 per month),Yes,Yes,Yes,no
