header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amstelveenseweg 724 A,1081 JK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42426312-amstelveenseweg-724-a/?navigateSource=resultlist,20220130_210249,"€ 585,000 kosten koper","€ 7,222    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2001,Disabled access friendly and accessible for seniors,Flat roof,Living area81 m²Exterior space attached to the building8 m²,81 m²,8 m²,244 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,Elevator and mechanical ventilation,B        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  16-11-2049),Paid until 16-11-2049,"On the edge of a forest, alongside park, in residential district and unobstructed surrounding view",Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
