header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Erasmusgracht 59 3,1056 BG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42501540-erasmusgracht-59-3/?navigateSource=resultlist,20220130_213519,"€ 460,000 kosten koper","€ 5,750    The asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 450,000 kosten koper",3 months,Sold under reservation,Available in consultation,€ 156.00 per month,Upstairs apartment,Resale property,1953,Living area80 m²Exterior space attached to the building6 m²External storage space6 m²,80 m²,6 m²,6 m²,304 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Combination boiler from 2021, in ownership",Municipal long-term lease,Paid until 29-02-2056,"Alongside busy road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Paid parking,Yes,Yes,Yes (€ 156.00 per month),Yes,Yes,Yes,no
