header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Insulation.1,Type of parking facilities,error
De Droge Kreek 11,4561 DV Hulst        ,https://www.funda.nl/en/koop/hulst/huis-88010076-de-droge-kreek-11/?navigateSource=resultlist,20220127_215610,"€ 419,000 kosten koper","€ 2,890    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 419,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2014,Gable roof covered with roof tiles,Living area145 m²External storage space20 m²,145 m²,20 m²,305 m²,615 m³,5 rooms (4 bedrooms),1 separate toilet,3 stories,Not available,"Double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler from 2012, in ownership",305 m²,Back garden,120 m² (15 meter deep and 8 meter broad),Located at the west accessible via the rear,Attached brick garage,1 car,Electricity,Completely insulated,Public parking,no
