header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Van Hoornbeekstraat 35,2582 RB Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42689198-van-hoornbeekstraat-35/?navigateSource=resultlist,20220131_220024,"€ 995,000 kosten koper","€ 4,784    The asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (208 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1914,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area208 m²Other space inside the building17 m²Exterior space attached to the building16 m²External storage space2 m²,208 m²,17 m²,16 m²,2 m²,154 m²,738 m³,8 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,Hipbath and shower,3 stories and a basement,"Mechanical ventilation, passive ventilation system, flue and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",154 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"47 m² (7,98 meter deep and 5,93 meter broad)",Located at the northwest,Roof terrace present,Detached wooden storage,Public parking and resident's parking permits,no
