header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Plantage Muidergracht 83 D,1018 TN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88991022-plantage-muidergracht-83-d/?navigateSource=resultlist,20220130_193618,"€ 1,195,000 kosten koper","€ 6,097    The asking price per m² (€ 1,195,000) is calculated by dividing the asking price of the home by the living area (196 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 479.17 per month,Upstairs apartment (double upstairs apartment),Resale property,1905,Combination roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area196 m²,196 m²,682 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,3rd floor,"Passive ventilation system, flue and TV via cable",C            1.45What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2007, in ownership)",Ownership encumbered with long-term leaset (end date of long-term lease:  30-12-2068),Alongside a quiet road and in residential district,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 479.17 per month),Yes,Yes,Yes,no
