header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Onderwijsboulevard 48,5223 DG Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42686625-onderwijsboulevard-48/?navigateSource=resultlist,20220201_110528,"€ 339,000 kosten koper","€ 4,134    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 125.00 per month,Apartment with shared street entrance (apartment),Resale property,1957,Flat roof,Living area82 m²Exterior space attached to the building6 m²External storage space16 m²,82 m²,6 m²,16 m²,265 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2012, in ownership)",Full ownership,In center,Balcony present,Built-in,Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
