header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Wethouder De Vriesplantsoen 70,1107 AR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42695990-wethouder-de-vriesplantsoen-70/?navigateSource=resultlist,20220130_210403,"€ 449,000 kosten koper","€ 4,402    The asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1986,Gable roof covered with roof tiles,Living area102 m²Other space inside the building4 m²Exterior space attached to the building15 m²External storage space5 m²,102 m²,4 m²,15 m²,5 m²,120 m²,348 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Air conditioning, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,"Roof insulation, triple glazed, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"HR Intergas Combiketel (gas-fired from 2017, in ownership)",120 m²,Municipal ownership encumbered with long-term leaset,Paid until 31-10-2035,"Sheltered location, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",135 m² (15 meter deep and 9 meter broad),Located at the south,Attached brick storage,Electricity,Public parking,no
