header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Balistraat 59 b,3531 PV Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88959580-balistraat-59-b/?navigateSource=resultlist,20220128_022827,"€ 285,000 kosten koper","€ 7,500    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (38 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available immediately,Mezzanine (apartment),Resale property,1956,With carpets and curtains,Combination roof covered with roof tiles,Living area38 m²,38 m²,145 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Mechanical ventilation and passive ventilation system,D        What does this mean?,"Roof insulation, double glazing and insulated walls",Communal central heating and CH boiler,CH boiler and central facility,In ownership,Full ownership,In center and in residential district,Paid parking and resident's parking permits,Yes,No,Yes,No,Yes,Yes,no
