header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Prinses Irenestraat 13,7011 AZ Gaanderen        ,https://www.funda.nl/en/koop/gaanderen/huis-42545257-prinses-irenestraat-13/?navigateSource=resultlist,20220127_195007,"€ 289,000 kosten koper","€ 2,580    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1946,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area112 m²Other space inside the building5 m²External storage space21 m²,112 m²,5 m²,21 m²,337 m²,405 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,"2 stories, a/an attic and a basement",TV via cable,G        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Bosch HR (gas-fired combination boiler from 2007, in ownership)",337 m²,Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district and rural",Back garden and front garden,253 m² (23 meter deep and 11 meter broad),Located at the west accessible via the rear,Detached brick storage,Electricity,Carport and parking place,Parking on private property and public parking,no
