header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leugaruwe 5 K,6218 SC Maastricht        ,https://www.funda.nl/en/koop/maastricht/appartement-42682792-leugaruwe-5-k/?navigateSource=resultlist,20220129_074600,"€ 210,000 kosten koper","€ 2,958    The asking price per m² (€ 210,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available immediately,€ 140.00 per month,Apartment with shared street entrance (apartment),Resale property,1992,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area71 m²Exterior space attached to the building8 m²External storage space4 m²,71 m²,8 m²,4 m²,223 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,8th floor,"Air conditioning, elevator, mechanical ventilation, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, to rent)",Full ownership,In residential district,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 140.00 per month),Yes,Yes,Yes,no
