header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwstraat 9 C,7311 HX Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/appartement-88022819-nieuwstraat-9-c/?navigateSource=resultlist,20220129_001141,"€ 229,500 kosten koper","€ 4,883    The asking price per m² (€ 229,500) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,€ 69.15 per month,Ground-floor apartment (apartment),Resale property,1978,Living area47 m²,47 m²,141 m³,1 room,1 separate toilet,1 story,Ground floor,Not available,Back garden,"Paid parking, parking on gated property, parking on private property, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 69.15 per month),No,Yes,Yes,no
