header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Jacob van Marisring 42,5988 KG Helden        ,https://www.funda.nl/en/koop/helden/huis-42676009-jacob-van-marisring-42/?navigateSource=resultlist,20220129_200711,"€ 315,000 kosten koper","€ 2,405    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Under offer,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1989,Gable roof covered with roof tiles,Living area131 m²Other space inside the building37 m²Exterior space attached to the building23 m²,131 m²,37 m²,23 m²,269 m²,587 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a loft,"Optical fibre, mechanical ventilation, rolldown shutters, TV via cable and solar panels",B        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit Ecomline Excellent (gas-fired combination boiler from 2005, in ownership)",269 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"129 m² (14,3 meter deep and 9 meter broad)",Located at the northwest,Balcony present,Attached brick garage and carport,1 car,"Loft, electricity and running water",Roof insulation and insulated walls,Parking on private property and public parking,no
