header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rondeel 146,1082 MH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42520141-rondeel-146/?navigateSource=resultlist,20220129_024925,"€ 525,000 kosten koper","€ 5,526    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 166.37 per month,Upstairs apartment (apartment),Resale property,1989,Living area95 m²Exterior space attached to the building4 m²External storage space4 m²,95 m²,4 m²,4 m²,282 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,"Elevator, passive ventilation system and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,Nefit (2017),Municipal long-term lease (end date of long-term lease:  31-08-2038),Paid until 31-08-2038,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 166.37 per month),Yes,Yes,Yes,no
