header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Loet 140,1902 BM Castricum        ,https://www.funda.nl/en/koop/castricum/appartement-42515347-de-loet-140/?navigateSource=resultlist,20220128_060344,"€ 345,000 kosten koper","€ 3,416    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 281.00 per month,Galleried apartment (apartment),Resale property,1972,Disabled access friendly and accessible for seniors,Flat roof,Living area101 m²Exterior space attached to the building12 m²External storage space5 m²,101 m²,12 m²,5 m²,325 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,10 stories,5th floor,Mechanical ventilation and passive ventilation system,E        What does this mean?,"Double glazing, energy efficient window and insulated walls",Communal central heating,Central facility,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 281.00 per month),Yes,Yes,Yes,no
