header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Ibizastraat 62,1060 TC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42675528-ibizastraat-62/?navigateSource=resultlist,20220128_015555,"€ 565,000 kosten koper","€ 4,154    The asking price per m² (€ 565,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2003,Combination roof,Living area136 m²Exterior space attached to the building15 m²External storage space6 m²,136 m²,15 m²,6 m²,128 m²,488 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2003, in ownership)",128 m²,Municipal ownership encumbered with long-term leaset,Paid until 01-02-2049,Alongside a quiet road and in residential district,Back garden and front garden,Detached wooden storage,Electricity,Parking place,Parking on private property,no
