header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Retail space,error
Peperstraat 3,8601 CH Sneek        ,https://www.funda.nl/en/koop/sneek/huis-41262482-peperstraat-3/?navigateSource=resultlist,20220129_044704,"€ 325,000 kosten koper","€ 2,731    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,Before 1906,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area119 m²Other space inside the building130 m²Exterior space attached to the building25 m²,119 m²,130 m²,25 m²,272 m²,895 m³,6 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories and a attic,Air conditioning,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",272 m²,Full ownership,In center,Back garden,91 m² (13 meter deep and 7 meter broad),Located at the north accessible via the rear,Roof terrace present,Paid parking and resident's parking permits,        (built-in)    ,no
