header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Obrechtstraat 232,2517 VC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42663995-obrechtstraat-232/?navigateSource=resultlist,20220131_233906,"€ 825,000 kosten koper","€ 5,061    The asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,Ground-floor apartment,Resale property,1896,Protected townscape or village view (permit needed for alterations),Flat roof,Living area163 m²Other space inside the building11 m²Exterior space attached to the building6 m²,163 m²,11 m²,6 m²,640 m³,6 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,2 stories,Ground floor,"Skylight, mechanical ventilation and flue",C        What does this mean?,Double glazing and insulated walls,CH boiler and partial floor heating,CH boiler,"Remeha Avanta CW5 (gas-fired combination boiler from 2009, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"25 m² (8,1 meter deep and 3,05 meter broad)",Located at the southwest accessible via the rear,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,No,No,No,No,No,no
