header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kleine Wittenburgerstraat 188,1018 LZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42567076-kleine-wittenburgerstraat-188/?navigateSource=resultlist,20220131_004037,"€ 475,000 kosten koper","€ 5,220    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 131.00 per month,Upstairs apartment (apartment),Resale property,1990,Living area91 m²Exterior space attached to the building5 m²External storage space8 m²,91 m²,5 m²,8 m²,280 m³,5 rooms (3 bedrooms),1 bathroom,Shower,1 story,5th floor,Mechanical ventilation,C            1.40What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 15-10-2034,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 131.00 per month),Yes,Yes,Yes,no
