header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan de Jonghkade 11 +PP,1063 MH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680087-jan-de-jonghkade-11-pp/?navigateSource=resultlist,20220130_223623,"€ 495,000 kosten koper","€ 3,867    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 207.08 per month,Mezzanine,Resale property,2000,Flat roof covered with asphalt roofing,Living area128 m²Other space inside the building14 m²Exterior space attached to the building6 m²,128 m²,14 m²,6 m²,387 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,1st floor,"Balanced ventilation system, elevator, mechanical ventilation, passive ventilation system and TV via cable",A+        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas Kompakt HRE (gas-fired from 2014, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Parking place,Parking on gated property,Yes,Yes,Yes (€ 207.08 per month),Yes,Yes,Yes,no
