header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Nieuwenhagerstraat 73,6374 XP Landgraaf        ,https://www.funda.nl/en/koop/landgraaf/huis-88050651-nieuwenhagerstraat-73/?navigateSource=resultlist,20220129_165811,"€ 215,000 kosten koper","€ 2,263    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 28, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1930,Pyramid hip roof covered with roof tiles,Living area95 m²Other space inside the building7 m²Exterior space attached to the building17 m²External storage space24 m²,95 m²,7 m²,17 m²,24 m²,265 m²,335 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"2 stories, a/an attic and a basement",Air conditioning and rolldown shutters,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler, in ownership)",265 m²,Full ownership,Sheltered location and in residential district,"Back garden, front garden and side garden",Attached brick storage,Detached brick garage,1 car,Electrical door,Parking on private property and public parking,no
