header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Helmersstraat 218 III,1054 EN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42524866-eerste-helmersstraat-218-iii/?navigateSource=resultlist,20220130_153244,"€ 1,100,000 kosten koper","€ 8,594    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 132.41 per month,Upstairs apartment (apartment),Resale property,1909,Listed building (national monument) and monumental building,Flat roof,Living area128 m²Other space inside the building1 m²Exterior space attached to the building37 m²,128 m²,1 m²,37 m²,423 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories,3rd floor,Not required,Mostly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2009, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2031),"€ 114,02 per year with option to purchase",Alongside a quiet road and in residential district,Roof terrace present and balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 132.41 per month),Yes,No,Yes,no
