header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Insulation.1,Type of parking facilities,error
Zellersacker 2063,6546 HT Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-42673301-zellersacker-2063/?navigateSource=resultlist,20220128_143617,"€ 325,000 kosten koper","€ 2,539    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1981,Gable roof covered with roof tiles,Living area128 m²External storage space29 m²,128 m²,29 m²,156 m²,424 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Air conditioning and sliding door,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit Economy HR (gas-fired combination boiler from 2005, in ownership)",156 m²,Full ownership,"Alongside park, alongside a quiet road and in residential district",Back garden and front garden,"64 m² (11,8 meter deep and 5,4 meter broad)",Located at the south,Balcony present,Built-in,Carport,No insulation,Parking on private property,no
