header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ter Hoogestraat 34,4834 EC Breda        ,https://www.funda.nl/en/koop/breda/appartement-42682163-ter-hoogestraat-34/?navigateSource=resultlist,20220128_092319,"€ 425,000 kosten koper","€ 4,381    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 192.94 per month,Apartment with shared street entrance (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Living area97 m²Exterior space attached to the building15 m²External storage space6 m²,97 m²,15 m²,6 m²,294 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,4 stories,1st floor,"Elevator, mechanical ventilation, rolldown shutters and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Vaillant Ecotec Plus (gas-fired combination boiler from 2018, in ownership)",Full ownership,"Alongside park, in residential district and unobstructed surrounding view",Sun terrace,"14 m² (4,35 meter deep and 3,3 meter broad)",Located at the southeast,Built-in,Electricity,Completely insulated,Parking place,Public parking,Yes,Yes,Yes (€ 192.94 per month),Yes,Yes,Yes,no
