header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of garage,Capacity,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Suvelstrjitte 16,8561 EZ Balk        ,https://www.funda.nl/en/koop/balk/appartement-42651032-suvelstrjitte-16/?navigateSource=resultlist,20220129_204002,"€ 375,000 kosten koper","€ 3,000    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 175.00 per month,Apartment with shared street entrance (apartment),Resale property,2008,Living area125 m²External storage space18 m²,125 m²,18 m²,350 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,2nd floor,B        What does this mean?,"Double glazing, energy efficient window and completely insulated",CH boiler,CH boiler,"Intergas Kompakt (gas-fired combination boiler from 2010, in ownership)",Full ownership,"Alongside a quiet road, alongside water, in center and unobstructed surrounding view",Detached brick garage,1 car,Electricity,Parking on gated property,Yes,Yes,Yes (€ 175.00 per month),Yes,Yes,Yes,no
