header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Baron de Rosenstraat 42,6223 EB Maastricht        ,https://www.funda.nl/en/koop/maastricht/huis-42669404-baron-de-rosenstraat-42/?navigateSource=resultlist,20220129_181411,"€ 275,000 kosten koper","€ 2,750    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1971,Gable roof covered with roof tiles,Living area100 m²External storage space18 m²,100 m²,18 m²,323 m²,382 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight and rolldown shutters",C        What does this mean?,Roof insulation and insulated walls,CH boiler,CH boiler,"Intergas HR+ (gas-fired combination boiler from 2017, to rent)",323 m²,Full ownership,"Alongside a quiet road, in residential district and rural",Back garden and front garden,"185 m² (20,3 meter deep and 9,1 meter broad)",Located at the southeast accessible via the rear,Detached brick garage,1 car,"Electrical door, electricity and running water",Parking on private property and public parking,no
