header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aartshertogenlaan 275,5212 CH Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42540700-aartshertogenlaan-275/?navigateSource=resultlist,20220201_111926,"€ 275,000 kosten koper","€ 4,435    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 111.91 per month,Apartment with shared street entrance (apartment),Resale property,1953,Gable roof covered with roof tiles,Living area62 m²Exterior space attached to the building3 m²External storage space6 m²,62 m²,3 m²,6 m²,203 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,Optical fibre and TV via cable,E        What does this mean?,Roof insulation and double glazing,Gas heaters,Gas water heater,Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Detached brick storage,Public parking,Yes,Yes,Yes (€ 111.91 per month),Yes,Yes,Yes,no
