header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Korhaanstraat 120 C,3083 XW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42540703-korhaanstraat-120-c/?navigateSource=resultlist,20220128_041352,"€ 190,000 kosten koper","€ 3,455    The asking price per m² (€ 190,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 106.83 per month,Apartment with shared street entrance (apartment),Resale property,1947,Gable roof covered with roof tiles,Living area55 m²Exterior space attached to the building5 m²External storage space16 m²,55 m²,5 m²,16 m²,185 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,TV via cable,G        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2009, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 106.83 per month),Yes,Yes,Yes,no
