header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Afroditekade 157,1076 DZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42580353-afroditekade-157/?navigateSource=resultlist,20220130_202327,"€ 1,275,000 kosten koper","€ 8,500    The asking price per m² (€ 1,275,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 234 per month,3 months,Sold under reservation,Available in consultation,€ 382.88 per month,Penthouse (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area150 m²Exterior space attached to the building53 m²External storage space6 m²,150 m²,53 m²,6 m²,468 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Jacuzzi, steam cabin, bath and shower",1 story,6th floor,"Outdoor awning, jacuzzi, elevator and steam cabin",A        What does this mean?,Energy efficient window and completely insulated,District heating,District heating,Municipal long-term lease (end date of long-term lease:  31-01-2056),Paid until 31-01-2056,"Alongside park, alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view",Sun terrace,"22 m² (4,73 meter deep and 4,68 meter broad)",Located at the south,Roof terrace present,Built-in,Electricity,Underground parking,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 382.88 per month),Yes,Yes,Yes,no
