header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wierdsmaplein 6,3072 MJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42408251-wierdsmaplein-6/?navigateSource=resultlist,20220126_004705,"€ 750,000 kosten koper","€ 4,545    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,€ 375.13 per month,Apartment with shared street entrance (apartment),Resale property,2005,Living area165 m²Other space inside the building10 m²Exterior space attached to the building12 m²External storage space5 m²,165 m²,10 m²,12 m²,5 m²,429 m³,3 rooms (2 bedrooms),1 story,3rd floor,"Mechanical ventilation, passive ventilation system and TV via cable",B            1.10What does this mean?,Completely insulated,District heating,Central facility and district heating,"Alongside a quiet road, alongside water, in center and unobstructed surrounding view",Storage box,Underground parking,"Paid parking, parking on gated property, parking on private property, public parking and resident's parking permits",Yes,Yes,Yes (€ 375.13 per month),Yes,Yes,Yes,no
