header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Het Weeld 164,7823 EH Emmen        ,https://www.funda.nl/en/koop/emmen/appartement-42669626-het-weeld-164/?navigateSource=resultlist,20220129_200028,"€ 120,000 kosten koper","€ 2,500    The asking price per m² (€ 120,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 113.27 per month,Apartment with shared street entrance (apartment),Resale property,1972,Flat roof covered with asphalt roofing,Living area48 m²Exterior space attached to the building11 m²External storage space4 m²,48 m²,11 m²,4 m²,182 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Elevator and TV via cable,G        What does this mean?,Double glazing,Communal central heating,CH boiler and central facility,Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,No,No,No,No,no
