header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwetstraat 32,2515 VH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42696271-zwetstraat-32/?navigateSource=resultlist,20220131_214432,"€ 195,000 kosten koper","€ 4,149    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 102.00 per month,Ground-floor apartment (apartment with open entrance to street),Resale property,1926,Flat roof covered with asphalt roofing,Living area47 m²External storage space15 m²,47 m²,15 m²,150 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2020, in ownership)",Full ownership,"Alongside a quiet road, in center and in residential district",Back garden,"8,72 meter deep and 0,04 meter broad",Located at the west,Detached brick storage,Public parking,Yes,No,Yes (€ 102.00 per month),Yes,No,Yes,no
