header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Rietschoot 100,1511 WN Oostzaan        ,https://www.funda.nl/en/koop/oostzaan/huis-42689841-rietschoot-100/?navigateSource=resultlist,20220128_070113,"€ 475,000 kosten koper","€ 4,025    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1970,Gable roof covered with roof tiles,Living area118 m²Exterior space attached to the building12 m²External storage space7 m²,118 m²,12 m²,7 m²,179 m²,406 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired from 2019, in ownership)",179 m²,Full ownership,"Alongside a quiet road, sheltered location, in center and in residential district",Back garden and front garden,66 m² (11 meter deep and 6 meter broad),Located at the northeast accessible via the rear,Roof terrace present,Detached brick storage,Electricity,Public parking,no
