header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Schelsberg 89,6413 AB Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-42530180-schelsberg-89/?navigateSource=resultlist,20220129_003456,"€ 189,500 kosten koper","€ 1,822    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 189,500) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1908,Living area104 m²Other space inside the building19 m²Exterior space attached to the building2 m²External storage space39 m²,104 m²,19 m²,2 m²,39 m²,375 m²,345 m³,6 rooms (3 bedrooms),"2 stories, a/an attic and a basement",E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"ATAG HR ( combination boiler from 2018, in ownership)",375 m²,Full ownership,Sheltered location and in residential district,Back garden and front garden,"94 m² (9,8 meter deep and 9,6 meter broad)",Located at the southwest accessible via the rear,Detached brick garage,1 car,Public parking,no
