header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bloemgracht 77 H,1016 KG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687951-bloemgracht-77-h/?navigateSource=resultlist,20220131_000711,"€ 900,000 kosten koper","€ 8,257    The asking price per m² (€ 900,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 339.87 per month,Upstairs apartment (apartment),Resale property,Before 1906,Listed building (national monument) and monumental building,Living area109 m²Exterior space attached to the building4 m²External storage space4 m²,109 m²,4 m²,4 m²,365 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,4th floor,Elevator and mechanical ventilation,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2020, to rent)",Full ownership,"On navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 339.87 per month),Yes,Yes,Yes,no
