header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Koninginnelaan 1,6866 NL Heelsum        ,https://www.funda.nl/en/koop/heelsum/huis-87487256-koninginnelaan-1/?navigateSource=resultlist,20220129_162918,"€ 940,000 kosten koper","€ 2,892    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 940,000) is calculated by dividing the asking price of the home by the living area (325 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 985,000 kosten koper",6+ months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1901,Combination roof covered with roof tiles,Living area325 m²Other space inside the building31 m²Exterior space attached to the building9 m²External storage space62 m²,325 m²,31 m²,9 m²,62 m²,"4,230 m²","1,395 m³",13 rooms (7 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories and a basement,"Alarm installation, outdoor awning and flue",F        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Nefit (gas-fired from 2002, in ownership)",4.230 m²,Full ownership,Alongside a quiet road and In wooded surroundings,Back garden and surrounded by garden,48 meter deep and 34 meter broad,Located at the southeast,Detached wooden storage,Electricity,Detached brick garage,1 car,Electricity and running water,Parking on private property,no
