header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Korfbalstraat 14,2492 VB Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88981272-korfbalstraat-14/?navigateSource=resultlist,20220131_194438,"€ 649,000 kosten koper","€ 3,730    The asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (174 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Villa, semi-detached residential property",Resale property,2001-2010,Combination roof covered with asphalt roofing and roof tiles,Living area174 m²Other space inside the building15 m²Exterior space attached to the building36 m²,174 m²,15 m²,36 m²,136 m²,640 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",4 stories,"Alarm installation, skylight, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Double glazing, insulated walls, floor insulation and completely insulated",CH boiler and gas heater,CH boiler,"Gas-fired combination boiler from 2015, in ownership",136 m²,Ownership encumbered with right of use and occupation,"Alongside a quiet road, sheltered location, in residential district, freestanding location and unobstructed surrounding view",Back garden,48 m² (8 meter deep and 6 meter broad),Located at the southwest accessible via the rear,Roof terrace present,Built-in,Electricity and running water,Public parking,no
