header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Londonstraat 10,4611 HW Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/huis-42500994-londonstraat-10/?navigateSource=resultlist,20220128_043303,"€ 324,000 kosten koper","€ 2,769    The asking price per m² (€ 324,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1989,Gable roof covered with roof tiles,Living area117 m²Exterior space attached to the building2 m²External storage space11 m²,117 m²,2 m²,11 m²,155 m²,399 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,Mechanical ventilation and TV via cable,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2008, in ownership)",155 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden,"88 m² (17,5 meter deep and 5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Paid parking and resident's parking permits,no
