header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boulevard Heuvelink 73,6828 KH Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42531287-boulevard-heuvelink-73/?navigateSource=resultlist,20220129_082447,"€ 499,000 kosten koper","€ 2,970    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1875,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing and roof tiles,Living area168 m²Exterior space attached to the building6 m²,168 m²,6 m²,664 m³,7 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,1st floor,TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha ( combination boiler from 2008, in ownership)",Full ownership,"In wooded surroundings, in center, in residential district, freestanding location and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
