header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Drevenpark 85,3137 HB Vlaardingen        ,https://www.funda.nl/en/koop/vlaardingen/appartement-42689438-drevenpark-85/?navigateSource=resultlist,20220129_180956,"€ 625,000 kosten koper","€ 4,630    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 201.00 per month,Apartment with shared street entrance (apartment),Resale property,2008,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area135 m²Exterior space attached to the building2 m²External storage space13 m²,135 m²,2 m²,13 m²,416 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,11th floor,"Balanced ventilation system, elevator and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",Geothermal heating and complete floor heating,Geothermal heating,Full ownership,"Alongside park, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Electricity and running water,No insulation,Underground parking,Parking on private property and public parking,Yes,Yes,Yes (€ 201.00 per month),Yes,Yes,Yes,no
